title,budget,revenue,popularity,genres,release_date,tconst,year,averageRating,numVotes,profit,ROI,year_tmdb,decade,success_category
Supernova,90000000,14828081,5.762037,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2000-01-14,tt1730764,2014,5.7,372,-75171919,0.16475645555555554,2000,2000,Low
Supernova,90000000,14828081,5.762037,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2000-01-14,tt22497728,2023,5.5,125,-75171919,0.16475645555555554,2000,2000,Low
Supernova,90000000,14828081,5.762037,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2000-01-14,tt4231466,2014,6.3,372,-75171919,0.16475645555555554,2000,2000,Low
Winter's Tale,60000000,30800231,22.736038,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",2014-02-13,tt1837709,2014,6.1,59050,-29199769,0.5133371833333333,2014,2010,Low
The Mortal Instruments: City of Bones,60000000,90565421,45.514031,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 14, ""name"": ""Fantasy""}]",2013-08-21,tt1538403,2013,5.8,143609,30565421,1.5094236833333334,2013,2010,Medium
Meet Dave,60000000,50650079,18.676291,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",2008-07-08,tt0765476,2008,5.1,46108,-9349921,0.8441679833333333,2008,2000,Low
Dark Water,30000000,25473093,14.376463,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2005-06-27,tt0163596,2001,5.2,203,-4526907,0.8491031,2005,2000,Low
Dark Water,30000000,25473093,14.376463,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2005-06-27,tt0308379,2002,6.7,37392,-4526907,0.8491031,2005,2000,Low
Dark Water,30000000,25473093,14.376463,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2005-06-27,tt0382628,2005,5.6,67850,-4526907,0.8491031,2005,2000,Low
Dark Water,30000000,25473093,14.376463,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2005-06-27,tt2363303,2012,3.9,420,-4526907,0.8491031,2005,2000,Low
Dark Water,30000000,25473093,14.376463,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2005-06-27,tt2418406,2007,3.8,18,-4526907,0.8491031,2005,2000,Low
Dark Water,30000000,25473093,14.376463,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2005-06-27,tt7259100,2017,4.7,411,-4526907,0.8491031,2005,2000,Low
Inkheart,60000000,57490374,27.018886,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",2008-12-11,tt0494238,2008,6.1,85434,-2509626,0.9581729,2008,2000,Low
The Spirit,60000000,39031337,14.84856,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}]",2008-12-25,tt0831887,2008,4.8,64264,-20968663,0.6505222833333333,2008,2000,Low
Mortdecai,60000000,30418560,52.417529,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",2015-01-21,tt3045616,2015,5.5,79892,-29581440,0.506976,2015,2010,Low
The Monkey King 2,68490000,193677158,4.72629,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",2016-01-22,tt4591310,2016,5.9,3750,125187158,2.8278165863629727,2016,2010,High
The Great Raid,80000000,10166502,8.923215,"[{""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",2005-08-12,tt0326905,2005,6.6,25144,-69833498,0.127081275,2005,2000,Low
Deadpool,58000000,783112979,514.569956,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",2016-02-09,tt1431045,2016,8.0,1250425,725112979,13.501947913793103,2016,2010,High
American Sniper,58800000,542307423,87.53437,"[{""id"": 10752, ""name"": ""War""}, {""id"": 28, ""name"": ""Action""}]",2014-12-11,tt2179136,2014,7.3,568290,483507423,9.222915357142858,2014,2010,High
Goosebumps,58000000,158162788,45.351617,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",2015-08-05,tt1051904,2015,6.3,102246,100162788,2.7269446206896553,2015,2010,High
Just Like Heaven,58000000,102854431,13.43573,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",2005-09-16,tt0021017,1930,5.2,98,44854431,1.7733522586206896,2005,2000,Medium
Just Like Heaven,58000000,102854431,13.43573,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",2005-09-16,tt0425123,2005,6.7,126021,44854431,1.7733522586206896,2005,2000,Medium
The Flintstones in Viva Rock Vegas,83000000,59468275,6.248309,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",2000-04-28,tt0158622,2000,3.8,26918,-23531725,0.7164852409638555,2000,2000,Low
Rambo III,63000000,189015611,31.294717,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",1988-05-24,tt0095956,1988,5.8,149307,126015611,3.000247793650794,1988,1980,High
Leatherheads,58000000,41299492,7.739276,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",2008-03-24,tt0379865,2008,6.0,34411,-16700508,0.7120602068965517,2008,2000,Low
Did You Hear About the Morgans?,58000000,85280250,14.403696,"[{""id"": 35, ""name"": ""Comedy""}]",2009-12-17,tt1314228,2009,4.9,44916,27280250,1.4703491379310345,2009,2000,Medium
The Internship,58000000,44000000,1.551497,"[{""id"": 35, ""name"": ""Comedy""}]",2013-06-07,tt2234155,2013,6.3,227324,-14000000,0.7586206896551724,2013,2010,Low
The Internship,58000000,44000000,1.551497,"[{""id"": 35, ""name"": ""Comedy""}]",2013-06-07,tt38238651,2026,4.1,917,-14000000,0.7586206896551724,2013,2010,Low
Resident Evil: Afterlife,60000000,300228084,2.143764,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",2010-09-09,tt1220634,2010,5.8,187423,240228084,5.0038014,2010,2010,High
Red Tails,58000000,50365377,12.29603,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",2012-01-19,tt0485985,2012,5.9,38572,-7634623,0.8683685689655173,2012,2010,Low
The Devil's Advocate,57000000,152944660,33.8473,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",1997-10-17,tt0118971,1997,7.5,443152,95944660,2.683239649122807,1997,1990,Medium
The Devil's Advocate,57000000,152944660,33.8473,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",1997-10-17,tt13824256,2021,7.6,29,95944660,2.683239649122807,1997,1990,Medium
That's My Boy,70000000,58058367,21.723897,"[{""id"": 35, ""name"": ""Comedy""}]",2012-06-14,tt0023576,1932,5.5,177,-11941633,0.8294052428571429,2012,2010,Low
That's My Boy,70000000,58058367,21.723897,"[{""id"": 35, ""name"": ""Comedy""}]",2012-06-14,tt0044119,1951,6.1,1255,-11941633,0.8294052428571429,2012,2010,Low
That's My Boy,70000000,58058367,21.723897,"[{""id"": 35, ""name"": ""Comedy""}]",2012-06-14,tt1232200,2012,5.6,121444,-11941633,0.8294052428571429,2012,2010,Low
DragonHeart,57000000,115267375,31.791979,"[{""id"": 14, ""name"": ""Fantasy""}]",1996-05-31,tt0116136,1996,6.4,105712,58267375,2.022234649122807,1996,1990,Medium
After the Sunset,60000000,61347797,14.113066,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",2004-11-12,tt0367479,2004,6.2,52981,1347797,1.0224632833333334,2004,2000,Medium
Ghost Rider: Spirit of Vengeance,57000000,149217355,48.622278,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 53, ""name"": ""Thriller""}]",2011-12-10,tt1071875,2011,4.4,133852,92217355,2.6178483333333333,2011,2010,Medium
Captain Corelli's Mandolin,57000000,62112895,9.061866,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",2001-08-17,tt0238112,2001,5.9,37376,5112895,1.0896999122807018,2001,2000,Medium
The Pacifier,56000000,113006880,35.4763,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 53, ""name"": ""Thriller""}]",2005-03-04,tt0395699,2005,5.6,106708,57006880,2.01798,2005,2000,Medium
Walking Tall,56000000,57223890,23.438398,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2004-04-02,tt0070895,1973,6.9,7566,1223890,1.0218551785714285,2004,2000,Medium
Walking Tall,56000000,57223890,23.438398,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2004-04-02,tt0351977,2004,6.2,113106,1223890,1.0218551785714285,2004,2000,Medium
Forrest Gump,55000000,677945399,138.133331,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1994-07-06,tt0109830,1994,8.8,2488731,622945399,12.326279981818182,1994,1990,High
Alvin and the Chipmunks,60000000,361366633,47.336034,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}]",2007-12-13,tt0952640,2007,5.3,105083,301366633,6.022777216666666,2007,2000,High
Meet the Parents,55000000,330444045,29.97224,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2000-10-06,tt0104844,1991,6.7,292,275444045,6.008073545454545,2000,2000,High
Meet the Parents,55000000,330444045,29.97224,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2000-10-06,tt0212338,2000,7.0,377521,275444045,6.008073545454545,2000,2000,High
Pocahontas,55000000,346079773,47.845589,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",1995-06-14,tt0114148,1995,6.7,217198,291079773,6.292359509090909,1995,1990,High
Pocahontas,55000000,346079773,47.845589,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",1995-06-14,tt9047432,1995,2.2,95,291079773,6.292359509090909,1995,1990,High
Superman,55000000,300218018,48.507081,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1978-12-13,tt0040852,1948,6.7,1393,245218018,5.458509418181818,1978,1970,High
Superman,55000000,300218018,48.507081,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1978-12-13,tt0070754,1973,6.4,226,245218018,5.458509418181818,1978,1970,High
Superman,55000000,300218018,48.507081,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1978-12-13,tt0078346,1978,7.4,207271,245218018,5.458509418181818,1978,1970,High
Superman,55000000,300218018,48.507081,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1978-12-13,tt0230834,1960,4.4,43,245218018,5.458509418181818,1978,1970,High
Superman,55000000,300218018,48.507081,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1978-12-13,tt0297416,1987,3.5,422,245218018,5.458509418181818,1978,1970,High
Superman,55000000,300218018,48.507081,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1978-12-13,tt0334440,1997,6.8,397,245218018,5.458509418181818,1978,1970,High
Superman,55000000,300218018,48.507081,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1978-12-13,tt0371968,1980,4.2,240,245218018,5.458509418181818,1978,1970,High
Superman,55000000,300218018,48.507081,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1978-12-13,tt32527236,1948,5.1,18,245218018,5.458509418181818,1978,1970,High
Superman,55000000,300218018,48.507081,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1978-12-13,tt5950044,2025,7.0,405344,245218018,5.458509418181818,1978,1970,High
The Nutty Professor,54000000,128769345,20.28119,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",1996-06-26,tt0057372,1963,6.6,20637,74769345,2.3846175,1996,1990,Medium
The Nutty Professor,54000000,128769345,20.28119,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",1996-06-26,tt0117218,1996,5.7,130769,74769345,2.3846175,1996,1990,Medium
Hitch,70000000,368100420,34.576913,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2005-02-10,tt0386588,2005,6.6,348829,298100420,5.258577428571429,2005,2000,High
Hitch,70000000,368100420,34.576913,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2005-02-10,tt2477178,2012,7.2,19,298100420,5.258577428571429,2005,2000,High
American Wedding,55000000,231449203,36.194802,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2003-08-01,tt0328828,2003,6.3,228797,176449203,4.208167327272728,2003,2000,High
Captain Phillips,55000000,95000000,52.786917,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2013-10-10,tt1535109,2013,7.8,518533,40000000,1.7272727272727273,2013,2010,Medium
Date Night,55000000,152263880,38.06168,"[{""id"": 35, ""name"": ""Comedy""}]",2010-04-08,tt1279935,2010,6.3,179416,97263880,2.768434181818182,2010,2010,Medium
Casper,50000000,287928194,19.830132,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",1995-05-26,tt0112642,1995,6.2,159212,237928194,5.75856388,1995,1990,High
The Equalizer,55000000,192330738,79.922059,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",2014-09-24,tt0455944,2014,7.3,464595,137330738,3.496922509090909,2014,2010,High
Maid in Manhattan,55000000,154906693,19.738215,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2002-12-13,tt0134806,1984,6.8,73,99906693,2.8164853272727273,2002,2000,Medium
Maid in Manhattan,55000000,154906693,19.738215,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2002-12-13,tt0252076,2002,5.4,102226,99906693,2.8164853272727273,2002,2000,Medium
Crimson Tide,53000000,157387195,20.334629,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",1995-05-12,tt0112740,1995,7.4,135771,104387195,2.969569716981132,1995,1990,High
The Pursuit of Happyness,55000000,307077295,80.581367,"[{""id"": 18, ""name"": ""Drama""}]",2006-12-14,tt0454921,2006,8.0,619153,252077295,5.583223545454546,2006,2000,High
Flightplan,55000000,223387299,32.05145,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",2005-09-22,tt0408790,2005,6.3,185217,168387299,4.061587254545454,2005,2000,High
Disclosure,55000000,214015089,15.064058,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",1994-12-09,tt0109635,1994,6.2,58102,159015089,3.891183436363636,1994,1990,High
Disclosure,55000000,214015089,15.064058,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",1994-12-09,tt7933796,2020,6.0,402,159015089,3.891183436363636,1994,1990,High
Disclosure,55000000,214015089,15.064058,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",1994-12-09,tt8637504,2020,8.1,6466,159015089,3.891183436363636,1994,1990,High
City of Angels,55000000,198685114,21.272734,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",1998-04-10,tt0120632,1998,6.7,134594,143685114,3.612456618181818,1998,1990,High
Kill Bill: Vol. 1,30000000,180949000,79.754966,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",2003-10-10,tt0266697,2003,8.2,1303632,150949000,6.031633333333334,2003,2000,High
Kill Bill: Vol. 2,30000000,152159461,50.622607,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",2004-04-16,tt0378194,2004,8.0,868119,122159461,5.071982033333334,2004,2000,High
Tango & Cash,55000000,63408614,22.787667,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",1989-12-22,tt0098439,1989,6.4,120743,8408614,1.1528838909090908,1989,1980,Medium
Death Becomes Her,55000000,149022650,29.498304,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]",1992-07-30,tt0104070,1992,6.7,150450,94022650,2.7095027272727275,1992,1990,Medium
Shanghai Noon,55000000,56932305,25.400935,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 37, ""name"": ""Western""}]",2000-05-26,tt0184894,2000,6.6,142099,1932305,1.0351328181818182,2000,2000,Medium
Executive Decision,55000000,121969216,17.231675,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1996-03-15,tt0116253,1996,6.5,65267,66969216,2.217622109090909,1996,1990,Medium
Mr. Popper's Penguins,55000000,187361754,32.835777,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2011-06-17,tt1396218,2011,6.0,112633,132361754,3.4065773454545454,2011,2010,High
The Forbidden Kingdom,55000000,127906624,17.097041,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",2008-04-18,tt0865556,2008,6.5,113393,72906624,2.325574981818182,2008,2000,Medium
The Forbidden Kingdom,55000000,127906624,17.097041,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",2008-04-18,tt15214852,2023,7.5,21,72906624,2.325574981818182,2008,2000,Medium
